"PP_1xBet" 	 41103
"PP_Pay4D" 	 4026
"PP_Pay4D2" 	 4026
"PP_WISE_KNIGHT_LIMITED_998v2" 	 1817
"PP_Mansion_M88LC" 	 3125
"PP_1win_1win" 	 3368
"PP_396club_UG396" 	 1787
"PP_Prize4D" 	 4098
"PP_Softswiss_betstar_SW" 	 490
"PP_Alpha_Marsbahis" 	 1418
"PP_Mozzartbet" 	 730
"PP_BlueOceanGaming_BOG_SW3" 	 1329
"PP_SOLID_SW_10BET" 	 610
"PP_1xBet_melbet" 	 1079
"PP_SOLID_RDGE_VeraJohn" 	 1766
"PP_1xBet_22bet" 	 932
"PP_Mozzartbet_Kenya" 	 1004
"PP_Tekhou5_Roobet" 	 601
"PP_Everymatrix_Jojobet" 	 951
"PP_Sekabet" 	 273
"PP_888_Casino_888_Casino_-_COM" 	 346
"PP_1xBet_betwinner" 	 969
"PP_Betbuq_Playlogiq" 	 534
"PP_Marathonbet" 	 428
"PP_Avento_AventoNV" 	 12
"PP_888_Casino_888_Casino_UK" 	 61
"PP_Softswiss_upx_SW" 	 160
"PP_Globonet_Playfortuna" 	 467
"PP_SOLID_EMPIRE_Empire" 	 269
"PP_Softswiss_Vavada_SW" 	 84
"PP_Betflag_betflag.it" 	 89
"PP_Betstudios_Superbetin" 	 311
"PP_JSD_Xsuerte" 	 125
"PP_Voidbridge_dafa" 	 422
"PP_MTech_HW_s" 	 306
"PP_Softswiss_olimp_SW" 	 134
"PP_Solid_Afun_Happy_Luke" 	 229
"PP_Skill_On_Net_COM" 	 23
"PP_LeoVegas" 	 186
"PP_NukeGaming" 	 502
"PP_VWIN_VWIN" 	 177
"PP_Inplaynet_mystake" 	 236
"PP_Riverplay_Brixcor" 	 21
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 4699
