"PP_1xBet" 	 36574
"PP_Pay4D" 	 2322
"PP_Pay4D2" 	 979
"PP_WISE_KNIGHT_LIMITED_998v2" 	 277
"PP_Mansion_M88LC" 	 2107
"PP_1win_1win" 	 5653
"PP_396club_UG396" 	 1676
"PP_Prize4D" 	 2349
"PP_Softswiss_betstar_SW" 	 40
"PP_Alpha_Marsbahis" 	 7911
"PP_Mozzartbet" 	 2473
"PP_BlueOceanGaming_BOG_SW3" 	 2630
"PP_SOLID_SW_10BET" 	 273
"PP_1xBet_melbet" 	 1498
"PP_SOLID_RDGE_VeraJohn" 	 635
"PP_1xBet_22bet" 	 1497
"PP_Mozzartbet_Kenya" 	 1696
"PP_Tekhou5_Roobet" 	 2915
"PP_Everymatrix_Jojobet" 	 3455
"PP_Sekabet" 	 2588
"PP_888_Casino_888_Casino_-_COM" 	 1681
"PP_1xBet_betwinner" 	 954
"PP_Betbuq_Playlogiq" 	 672
"PP_Marathonbet" 	 739
"PP_Avento_AventoNV" 	 525
"PP_888_Casino_888_Casino_UK" 	 1050
"PP_Softswiss_upx_SW" 	 258
"PP_Globonet_Playfortuna" 	 393
"PP_SOLID_EMPIRE_Empire" 	 66
"PP_Softswiss_Vavada_SW" 	 680
"PP_Betflag_betflag.it" 	 203
"PP_Betstudios_Superbetin" 	 1075
"PP_JSD_Xsuerte" 	 32
"PP_Voidbridge_dafa" 	 164
"PP_MTech_HW_s" 	 136
"PP_Softswiss_olimp_SW" 	 30
"PP_Solid_Afun_Happy_Luke" 	 30
"PP_Skill_On_Net_COM" 	 842
"PP_LeoVegas" 	 479
"PP_NukeGaming" 	 350
"PP_VWIN_VWIN" 	 16
"PP_Inplaynet_mystake" 	 1562
"PP_LeoVegas_Group_LeoVegas-SE" 	 369
"PP_Riverplay_Brixcor" 	 110
