"PP_1xBet" 	 81821
"PP_Pay4D" 	 7758
"PP_Pay4D2" 	 8508
"PP_WISE_KNIGHT_LIMITED_998v2" 	 5182
"PP_Mansion_M88LC" 	 4164
"PP_1win_1win" 	 4741
"PP_396club_UG396" 	 4509
"PP_Prize4D" 	 8443
"PP_Softswiss_betstar_SW" 	 2100
"PP_Alpha_Marsbahis" 	 2497
"PP_Mozzartbet" 	 2325
"PP_BlueOceanGaming_BOG_SW3" 	 3131
"PP_SOLID_SW_10BET" 	 1235
"PP_1xBet_melbet" 	 2852
"PP_SOLID_RDGE_VeraJohn" 	 2243
"PP_1xBet_22bet" 	 1603
"PP_Mozzartbet_Kenya" 	 1734
"PP_Tekhou5_Roobet" 	 6918
"PP_Everymatrix_Jojobet" 	 1672
"PP_Sekabet" 	 844
"PP_888_Casino_888_Casino_-_COM" 	 379
"PP_1xBet_betwinner" 	 2020
"PP_Betbuq_Playlogiq" 	 1162
"PP_Marathonbet" 	 448
"PP_Avento_AventoNV" 	 281
"PP_888_Casino_888_Casino_UK" 	 584
"PP_Softswiss_upx_SW" 	 317
"PP_Globonet_Playfortuna" 	 555
"PP_SOLID_EMPIRE_Empire" 	 724
"PP_Softswiss_Vavada_SW" 	 616
"PP_Betflag_betflag.it" 	 11522
"PP_Betstudios_Superbetin" 	 777
"PP_JSD_Xsuerte" 	 77
"PP_Voidbridge_dafa" 	 850
"PP_MTech_HW_s" 	 781
"PP_Softswiss_olimp_SW" 	 164
"PP_Solid_Afun_Happy_Luke" 	 832
"PP_Skill_On_Net_COM" 	 476
"PP_LeoVegas" 	 727
"PP_NukeGaming" 	 703
"PP_VWIN_VWIN" 	 195
"PP_Inplaynet_mystake" 	 400
"PP_LeoVegas_Group_LeoVegas-SE" 	 171
"PP_Riverplay_Brixcor" 	 106
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 6659
