"PP_1xBet" 	 31015
"PP_Pay4D" 	 2373
"PP_Pay4D2" 	 2279
"PP_WISE_KNIGHT_LIMITED_998v2" 	 1327
"PP_Mansion_M88LC" 	 1349
"PP_1win_1win" 	 4170
"PP_396club_UG396" 	 1416
"PP_Prize4D" 	 1583
"PP_Softswiss_betstar_SW" 	 357
"PP_Alpha_Marsbahis" 	 4626
"PP_Mozzartbet" 	 3402
"PP_BlueOceanGaming_BOG_SW3" 	 2000
"PP_SOLID_SW_10BET" 	 228
"PP_1xBet_melbet" 	 964
"PP_SOLID_RDGE_VeraJohn" 	 910
"PP_1xBet_22bet" 	 1291
"PP_Mozzartbet_Kenya" 	 1647
"PP_Tekhou5_Roobet" 	 4013
"PP_Everymatrix_Jojobet" 	 4066
"PP_Sekabet" 	 2343
"PP_888_Casino_888_Casino_-_COM" 	 2206
"PP_1xBet_betwinner" 	 470
"PP_Betbuq_Playlogiq" 	 805
"PP_Marathonbet" 	 1465
"PP_Avento_AventoNV" 	 707
"PP_888_Casino_888_Casino_UK" 	 1095
"PP_Softswiss_upx_SW" 	 264
"PP_Globonet_Playfortuna" 	 448
"PP_SOLID_EMPIRE_Empire" 	 410
"PP_Softswiss_Vavada_SW" 	 562
"PP_Betflag_betflag.it" 	 420
"PP_Betstudios_Superbetin" 	 565
"PP_JSD_Xsuerte" 	 657
"PP_Voidbridge_dafa" 	 400
"PP_MTech_HW_s" 	 45
"PP_Softswiss_olimp_SW" 	 137
"PP_Solid_Afun_Happy_Luke" 	 107
"PP_Skill_On_Net_COM" 	 370
"PP_LeoVegas" 	 1455
"PP_NukeGaming" 	 211
"PP_VWIN_VWIN" 	 5
"PP_Inplaynet_mystake" 	 977
"PP_LeoVegas_Group_LeoVegas-SE" 	 500
"PP_Riverplay_Brixcor" 	 210
