"PP_1xBet" 	 65312
"PP_Pay4D" 	 6691
"PP_Pay4D2" 	 6512
"PP_WISE_KNIGHT_LIMITED_998v2" 	 2879
"PP_Mansion_M88LC" 	 5596
"PP_1win_1win" 	 5283
"PP_396club_UG396" 	 3601
"PP_Prize4D" 	 6543
"PP_Softswiss_betstar_SW" 	 1182
"PP_Alpha_Marsbahis" 	 2683
"PP_Mozzartbet" 	 2310
"PP_BlueOceanGaming_BOG_SW3" 	 1962
"PP_SOLID_SW_10BET" 	 799
"PP_1xBet_melbet" 	 1717
"PP_SOLID_RDGE_VeraJohn" 	 1052
"PP_1xBet_22bet" 	 2286
"PP_Mozzartbet_Kenya" 	 1361
"PP_Tekhou5_Roobet" 	 753
"PP_Everymatrix_Jojobet" 	 1453
"PP_Sekabet" 	 531
"PP_888_Casino_888_Casino_-_COM" 	 550
"PP_1xBet_betwinner" 	 851
"PP_Betbuq_Playlogiq" 	 1824
"PP_Marathonbet" 	 387
"PP_Avento_AventoNV" 	 108
"PP_888_Casino_888_Casino_UK" 	 562
"PP_Softswiss_upx_SW" 	 181
"PP_Globonet_Playfortuna" 	 221
"PP_SOLID_EMPIRE_Empire" 	 584
"PP_Softswiss_Vavada_SW" 	 575
"PP_Betflag_betflag.it" 	 182
"PP_Betstudios_Superbetin" 	 615
"PP_JSD_Xsuerte" 	 302
"PP_Voidbridge_dafa" 	 334
"PP_MTech_HW_s" 	 413
"PP_Softswiss_olimp_SW" 	 115
"PP_Solid_Afun_Happy_Luke" 	 295
"PP_Skill_On_Net_COM" 	 331
"PP_LeoVegas" 	 329
"PP_NukeGaming" 	 470
"PP_VWIN_VWIN" 	 395
"PP_Inplaynet_mystake" 	 1045
"PP_LeoVegas_Group_LeoVegas-SE" 	 228
"PP_Riverplay_Brixcor" 	 226
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 6528
