"PP_1xBet" 	 66890
"PP_Pay4D" 	 6440
"PP_Pay4D2" 	 7271
"PP_WISE_KNIGHT_LIMITED_998v2" 	 2355
"PP_Mansion_M88LC" 	 6016
"PP_1win_1win" 	 5554
"PP_396club_UG396" 	 2953
"PP_Prize4D" 	 7253
"PP_Softswiss_betstar_SW" 	 2553
"PP_Alpha_Marsbahis" 	 3215
"PP_Mozzartbet" 	 2786
"PP_BlueOceanGaming_BOG_SW3" 	 3664
"PP_SOLID_SW_10BET" 	 1176
"PP_1xBet_melbet" 	 1725
"PP_SOLID_RDGE_VeraJohn" 	 1037
"PP_1xBet_22bet" 	 1859
"PP_Mozzartbet_Kenya" 	 2366
"PP_Tekhou5_Roobet" 	 2311
"PP_Everymatrix_Jojobet" 	 2308
"PP_Sekabet" 	 1384
"PP_888_Casino_888_Casino_-_COM" 	 1498
"PP_1xBet_betwinner" 	 738
"PP_Betbuq_Playlogiq" 	 1685
"PP_Marathonbet" 	 614
"PP_Avento_AventoNV" 	 216
"PP_888_Casino_888_Casino_UK" 	 1290
"PP_Softswiss_upx_SW" 	 397
"PP_Globonet_Playfortuna" 	 295
"PP_SOLID_EMPIRE_Empire" 	 1010
"PP_Softswiss_Vavada_SW" 	 937
"PP_Betflag_betflag.it" 	 361
"PP_Betstudios_Superbetin" 	 1328
"PP_JSD_Xsuerte" 	 317
"PP_Voidbridge_dafa" 	 458
"PP_MTech_HW_s" 	 261
"PP_Softswiss_olimp_SW" 	 17
"PP_Solid_Afun_Happy_Luke" 	 499
"PP_Skill_On_Net_COM" 	 381
"PP_LeoVegas" 	 709
"PP_NukeGaming" 	 1234
"PP_VWIN_VWIN" 	 79
"PP_Inplaynet_mystake" 	 955
"PP_LeoVegas_Group_LeoVegas-SE" 	 316
"PP_Riverplay_Brixcor" 	 57
