"PP_1xBet" 	 94773
"PP_Pay4D" 	 9880
"PP_Pay4D2" 	 9802
"PP_WISE_KNIGHT_LIMITED_998v2" 	 5776
"PP_Mansion_M88LC" 	 5716
"PP_1win_1win" 	 6499
"PP_396club_UG396" 	 5013
"PP_Prize4D" 	 9723
"PP_Softswiss_betstar_SW" 	 1991
"PP_Alpha_Marsbahis" 	 4602
"PP_Mozzartbet" 	 3202
"PP_BlueOceanGaming_BOG_SW3" 	 2920
"PP_SOLID_SW_10BET" 	 1818
"PP_1xBet_melbet" 	 2471
"PP_SOLID_RDGE_VeraJohn" 	 3545
"PP_1xBet_22bet" 	 1503
"PP_Mozzartbet_Kenya" 	 1604
"PP_Tekhou5_Roobet" 	 2036
"PP_Everymatrix_Jojobet" 	 2880
"PP_Sekabet" 	 1431
"PP_888_Casino_888_Casino_-_COM" 	 1200
"PP_1xBet_betwinner" 	 1444
"PP_Betbuq_Playlogiq" 	 1187
"PP_Marathonbet" 	 874
"PP_Avento_AventoNV" 	 153
"PP_888_Casino_888_Casino_UK" 	 406
"PP_Softswiss_upx_SW" 	 496
"PP_Globonet_Playfortuna" 	 405
"PP_SOLID_EMPIRE_Empire" 	 1323
"PP_Softswiss_Vavada_SW" 	 404
"PP_Betflag_betflag.it" 	 245
"PP_Betstudios_Superbetin" 	 807
"PP_JSD_Xsuerte" 	 448
"PP_Voidbridge_dafa" 	 873
"PP_MTech_HW_s" 	 498
"PP_Softswiss_olimp_SW" 	 84
"PP_Solid_Afun_Happy_Luke" 	 452
"PP_Skill_On_Net_COM" 	 184
"PP_LeoVegas" 	 963
"PP_NukeGaming" 	 1048
"PP_VWIN_VWIN" 	 512
"PP_Inplaynet_mystake" 	 910
"PP_LeoVegas_Group_LeoVegas-SE" 	 540
"PP_Riverplay_Brixcor" 	 391
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 7321
