"PP_1xBet" 	 72584
"PP_Pay4D" 	 8229
"PP_Pay4D2" 	 7083
"PP_WISE_KNIGHT_LIMITED_998v2" 	 4113
"PP_Mansion_M88LC" 	 7326
"PP_1win_1win" 	 6376
"PP_396club_UG396" 	 511
"PP_Prize4D" 	 826
"PP_Softswiss_betstar_SW" 	 1424
"PP_Alpha_Marsbahis" 	 3401
"PP_Mozzartbet" 	 2107
"PP_BlueOceanGaming_BOG_SW3" 	 1747
"PP_SOLID_SW_10BET" 	 1489
"PP_1xBet_melbet" 	 3035
"PP_SOLID_RDGE_VeraJohn" 	 557
"PP_1xBet_22bet" 	 1382
"PP_Mozzartbet_Kenya" 	 1904
"PP_Tekhou5_Roobet" 	 2189
"PP_Everymatrix_Jojobet" 	 1170
"PP_Sekabet" 	 679
"PP_888_Casino_888_Casino_-_COM" 	 452
"PP_1xBet_betwinner" 	 1195
"PP_Betbuq_Playlogiq" 	 760
"PP_Marathonbet" 	 577
"PP_Avento_AventoNV" 	 3
"PP_888_Casino_888_Casino_UK" 	 452
"PP_Softswiss_upx_SW" 	 470
"PP_Globonet_Playfortuna" 	 501
"PP_SOLID_EMPIRE_Empire" 	 326
"PP_Softswiss_Vavada_SW" 	 437
"PP_Betflag_betflag.it" 	 118
"PP_Betstudios_Superbetin" 	 446
"PP_Voidbridge_dafa" 	 936
"PP_MTech_HW_s" 	 402
"PP_Softswiss_olimp_SW" 	 42
"PP_Solid_Afun_Happy_Luke" 	 222
"PP_Skill_On_Net_COM" 	 294
"PP_LeoVegas" 	 407
"PP_NukeGaming" 	 500
"PP_VWIN_VWIN" 	 37
"PP_Inplaynet_mystake" 	 611
"PP_LeoVegas_Group_LeoVegas-SE" 	 27
"PP_Riverplay_Brixcor" 	 62
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 8854
