"PP_1xBet" 	 58957
"PP_Pay4D" 	 8919
"PP_Pay4D2" 	 7205
"PP_WISE_KNIGHT_LIMITED_998v2" 	 1718
"PP_Mansion_M88LC" 	 5054
"PP_1win_1win" 	 3723
"PP_396club_UG396" 	 2888
"PP_Prize4D" 	 6866
"PP_Softswiss_betstar_SW" 	 631
"PP_Alpha_Marsbahis" 	 2405
"PP_Mozzartbet" 	 2382
"PP_BlueOceanGaming_BOG_SW3" 	 2724
"PP_SOLID_SW_10BET" 	 1015
"PP_1xBet_melbet" 	 2034
"PP_SOLID_RDGE_VeraJohn" 	 673
"PP_1xBet_22bet" 	 1419
"PP_Mozzartbet_Kenya" 	 2012
"PP_Tekhou5_Roobet" 	 2772
"PP_Everymatrix_Jojobet" 	 2698
"PP_Sekabet" 	 1370
"PP_888_Casino_888_Casino_-_COM" 	 1774
"PP_1xBet_betwinner" 	 1245
"PP_Betbuq_Playlogiq" 	 1763
"PP_Marathonbet" 	 562
"PP_Avento_AventoNV" 	 139
"PP_888_Casino_888_Casino_UK" 	 474
"PP_Globonet_Playfortuna" 	 519
"PP_SOLID_EMPIRE_Empire" 	 742
"PP_Softswiss_Vavada_SW" 	 946
"PP_Betflag_betflag.it" 	 232
"PP_Betstudios_Superbetin" 	 722
"PP_JSD_Xsuerte" 	 174
"PP_Voidbridge_dafa" 	 440
"PP_MTech_HW_s" 	 556
"PP_Softswiss_olimp_SW" 	 75
"PP_Solid_Afun_Happy_Luke" 	 350
"PP_Skill_On_Net_COM" 	 513
"PP_LeoVegas" 	 826
"PP_NukeGaming" 	 620
"PP_VWIN_VWIN" 	 198
"PP_Inplaynet_mystake" 	 890
"PP_LeoVegas_Group_LeoVegas-SE" 	 252
"PP_Riverplay_Brixcor" 	 44
