"PP_1xBet" 	 71595
"PP_Pay4D" 	 10490
"PP_Pay4D2" 	 9647
"PP_WISE_KNIGHT_LIMITED_998v2" 	 5166
"PP_Mansion_M88LC" 	 4985
"PP_1win_1win" 	 7006
"PP_396club_UG396" 	 3430
"PP_Prize4D" 	 7896
"PP_Softswiss_betstar_SW" 	 1873
"PP_Alpha_Marsbahis" 	 3069
"PP_Mozzartbet" 	 2972
"PP_BlueOceanGaming_BOG_SW3" 	 2057
"PP_SOLID_SW_10BET" 	 874
"PP_1xBet_melbet" 	 2601
"PP_SOLID_RDGE_VeraJohn" 	 3325
"PP_1xBet_22bet" 	 1334
"PP_Mozzartbet_Kenya" 	 1318
"PP_Tekhou5_Roobet" 	 1719
"PP_Everymatrix_Jojobet" 	 1357
"PP_Sekabet" 	 760
"PP_888_Casino_888_Casino_-_COM" 	 1180
"PP_1xBet_betwinner" 	 1002
"PP_Betbuq_Playlogiq" 	 1736
"PP_Marathonbet" 	 1106
"PP_Avento_AventoNV" 	 374
"PP_888_Casino_888_Casino_UK" 	 524
"PP_Softswiss_upx_SW" 	 380
"PP_Globonet_Playfortuna" 	 608
"PP_SOLID_EMPIRE_Empire" 	 558
"PP_Softswiss_Vavada_SW" 	 467
"PP_Betflag_betflag.it" 	 191
"PP_Betstudios_Superbetin" 	 456
"PP_JSD_Xsuerte" 	 82
"PP_Voidbridge_dafa" 	 541
"PP_MTech_HW_s" 	 830
"PP_Softswiss_olimp_SW" 	 16
"PP_Solid_Afun_Happy_Luke" 	 95
"PP_Skill_On_Net_COM" 	 303
"PP_LeoVegas" 	 414
"PP_NukeGaming" 	 1064
"PP_VWIN_VWIN" 	 167
"PP_Inplaynet_mystake" 	 862
"PP_LeoVegas_Group_LeoVegas-SE" 	 233
"PP_Riverplay_Brixcor" 	 218
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 6971
