"PP_1xBet" 	 70400
"PP_Pay4D" 	 10851
"PP_Pay4D2" 	 7563
"PP_WISE_KNIGHT_LIMITED_998v2" 	 2944
"PP_Mansion_M88LC" 	 5892
"PP_1win_1win" 	 4299
"PP_396club_UG396" 	 3551
"PP_Prize4D" 	 4399
"PP_Softswiss_betstar_SW" 	 1363
"PP_Alpha_Marsbahis" 	 3041
"PP_Mozzartbet" 	 1800
"PP_BlueOceanGaming_BOG_SW3" 	 2108
"PP_SOLID_SW_10BET" 	 1125
"PP_1xBet_melbet" 	 1693
"PP_SOLID_RDGE_VeraJohn" 	 1310
"PP_1xBet_22bet" 	 1711
"PP_Mozzartbet_Kenya" 	 2685
"PP_Tekhou5_Roobet" 	 2205
"PP_Everymatrix_Jojobet" 	 2450
"PP_Sekabet" 	 1917
"PP_888_Casino_888_Casino_-_COM" 	 1357
"PP_1xBet_betwinner" 	 1311
"PP_Betbuq_Playlogiq" 	 1627
"PP_Marathonbet" 	 840
"PP_Avento_AventoNV" 	 277
"PP_888_Casino_888_Casino_UK" 	 846
"PP_Globonet_Playfortuna" 	 851
"PP_SOLID_EMPIRE_Empire" 	 766
"PP_Softswiss_Vavada_SW" 	 967
"PP_Betflag_betflag.it" 	 439
"PP_Betstudios_Superbetin" 	 465
"PP_JSD_Xsuerte" 	 862
"PP_Voidbridge_dafa" 	 494
"PP_MTech_HW_s" 	 640
"PP_Softswiss_olimp_SW" 	 199
"PP_Solid_Afun_Happy_Luke" 	 338
"PP_Skill_On_Net_COM" 	 501
"PP_LeoVegas" 	 1115
"PP_NukeGaming" 	 579
"PP_VWIN_VWIN" 	 81
"PP_Inplaynet_mystake" 	 1063
"PP_LeoVegas_Group_LeoVegas-SE" 	 333
"PP_Riverplay_Brixcor" 	 50
