"PP_1xBet" 	 75688
"PP_Pay4D" 	 9411
"PP_Pay4D2" 	 8046
"PP_WISE_KNIGHT_LIMITED_998v2" 	 5481
"PP_Mansion_M88LC" 	 5283
"PP_1win_1win" 	 7229
"PP_396club_UG396" 	 4043
"PP_Prize4D" 	 6899
"PP_Softswiss_betstar_SW" 	 1371
"PP_Alpha_Marsbahis" 	 2936
"PP_Mozzartbet" 	 2636
"PP_BlueOceanGaming_BOG_SW3" 	 1985
"PP_SOLID_SW_10BET" 	 568
"PP_1xBet_melbet" 	 2258
"PP_SOLID_RDGE_VeraJohn" 	 3656
"PP_1xBet_22bet" 	 1192
"PP_Mozzartbet_Kenya" 	 1399
"PP_Tekhou5_Roobet" 	 1508
"PP_Everymatrix_Jojobet" 	 1554
"PP_Sekabet" 	 1193
"PP_888_Casino_888_Casino_-_COM" 	 611
"PP_1xBet_betwinner" 	 1185
"PP_Betbuq_Playlogiq" 	 772
"PP_Marathonbet" 	 664
"PP_Avento_AventoNV" 	 66
"PP_888_Casino_888_Casino_UK" 	 375
"PP_Softswiss_upx_SW" 	 483
"PP_Globonet_Playfortuna" 	 972
"PP_SOLID_EMPIRE_Empire" 	 539
"PP_Softswiss_Vavada_SW" 	 757
"PP_Betflag_betflag.it" 	 226
"PP_Betstudios_Superbetin" 	 518
"PP_JSD_Xsuerte" 	 90
"PP_Voidbridge_dafa" 	 818
"PP_MTech_HW_s" 	 754
"PP_Softswiss_olimp_SW" 	 16
"PP_Solid_Afun_Happy_Luke" 	 422
"PP_Skill_On_Net_COM" 	 339
"PP_LeoVegas" 	 543
"PP_NukeGaming" 	 843
"PP_VWIN_VWIN" 	 210
"PP_Inplaynet_mystake" 	 523
"PP_LeoVegas_Group_LeoVegas-SE" 	 192
"PP_Riverplay_Brixcor" 	 180
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 7369
