"PP_1xBet" 	 89405
"PP_Pay4D" 	 10207
"PP_Pay4D2" 	 10927
"PP_WISE_KNIGHT_LIMITED_998v2" 	 5618
"PP_Mansion_M88LC" 	 6545
"PP_1win_1win" 	 7353
"PP_396club_UG396" 	 3927
"PP_Prize4D" 	 11649
"PP_Softswiss_betstar_SW" 	 2100
"PP_Alpha_Marsbahis" 	 4136
"PP_Mozzartbet" 	 2671
"PP_BlueOceanGaming_BOG_SW3" 	 2295
"PP_SOLID_SW_10BET" 	 1847
"PP_1xBet_melbet" 	 2134
"PP_SOLID_RDGE_VeraJohn" 	 2948
"PP_1xBet_22bet" 	 1786
"PP_Mozzartbet_Kenya" 	 1435
"PP_Tekhou5_Roobet" 	 1622
"PP_Everymatrix_Jojobet" 	 1882
"PP_Sekabet" 	 861
"PP_888_Casino_888_Casino_-_COM" 	 999
"PP_1xBet_betwinner" 	 1577
"PP_Betbuq_Playlogiq" 	 855
"PP_Marathonbet" 	 762
"PP_Avento_AventoNV" 	 499
"PP_888_Casino_888_Casino_UK" 	 306
"PP_Softswiss_upx_SW" 	 240
"PP_Globonet_Playfortuna" 	 627
"PP_SOLID_EMPIRE_Empire" 	 623
"PP_Softswiss_Vavada_SW" 	 748
"PP_Betflag_betflag.it" 	 248
"PP_Betstudios_Superbetin" 	 797
"PP_JSD_Xsuerte" 	 571
"PP_Voidbridge_dafa" 	 971
"PP_MTech_HW_s" 	 538
"PP_Softswiss_olimp_SW" 	 126
"PP_Solid_Afun_Happy_Luke" 	 605
"PP_Skill_On_Net_COM" 	 168
"PP_LeoVegas" 	 804
"PP_NukeGaming" 	 986
"PP_VWIN_VWIN" 	 681
"PP_Inplaynet_mystake" 	 851
"PP_LeoVegas_Group_LeoVegas-SE" 	 264
"PP_Riverplay_Brixcor" 	 50
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 8290
