"PP_1xBet" 	 60137
"PP_Pay4D" 	 6409
"PP_Pay4D2" 	 4179
"PP_WISE_KNIGHT_LIMITED_998v2" 	 1934
"PP_Mansion_M88LC" 	 3452
"PP_1win_1win" 	 6726
"PP_396club_UG396" 	 2760
"PP_Prize4D" 	 2145
"PP_Softswiss_betstar_SW" 	 1135
"PP_Alpha_Marsbahis" 	 4449
"PP_Mozzartbet" 	 2341
"PP_BlueOceanGaming_BOG_SW3" 	 3978
"PP_SOLID_SW_10BET" 	 640
"PP_1xBet_melbet" 	 1612
"PP_SOLID_RDGE_VeraJohn" 	 926
"PP_1xBet_22bet" 	 1748
"PP_Mozzartbet_Kenya" 	 2746
"PP_Tekhou5_Roobet" 	 2618
"PP_Everymatrix_Jojobet" 	 2762
"PP_Sekabet" 	 2647
"PP_888_Casino_888_Casino_-_COM" 	 1184
"PP_1xBet_betwinner" 	 1146
"PP_Betbuq_Playlogiq" 	 1111
"PP_Marathonbet" 	 1461
"PP_Avento_AventoNV" 	 1143
"PP_888_Casino_888_Casino_UK" 	 695
"PP_Softswiss_upx_SW" 	 399
"PP_Globonet_Playfortuna" 	 676
"PP_SOLID_EMPIRE_Empire" 	 32
"PP_Softswiss_Vavada_SW" 	 876
"PP_Betflag_betflag.it" 	 310
"PP_Betstudios_Superbetin" 	 1134
"PP_JSD_Xsuerte" 	 603
"PP_Voidbridge_dafa" 	 715
"PP_MTech_HW_s" 	 237
"PP_Softswiss_olimp_SW" 	 214
"PP_Solid_Afun_Happy_Luke" 	 42
"PP_Skill_On_Net_COM" 	 260
"PP_LeoVegas" 	 1221
"PP_NukeGaming" 	 450
"PP_VWIN_VWIN" 	 28
"PP_Inplaynet_mystake" 	 1171
"PP_LeoVegas_Group_LeoVegas-SE" 	 439
"PP_Riverplay_Brixcor" 	 175
