"PP_1xBet" 	 70421
"PP_Pay4D" 	 9059
"PP_Pay4D2" 	 10194
"PP_WISE_KNIGHT_LIMITED_998v2" 	 3732
"PP_Mansion_M88LC" 	 5899
"PP_1win_1win" 	 5941
"PP_396club_UG396" 	 4676
"PP_Prize4D" 	 7257
"PP_Softswiss_betstar_SW" 	 1946
"PP_Alpha_Marsbahis" 	 2384
"PP_Mozzartbet" 	 4336
"PP_BlueOceanGaming_BOG_SW3" 	 1557
"PP_SOLID_SW_10BET" 	 829
"PP_1xBet_melbet" 	 3044
"PP_SOLID_RDGE_VeraJohn" 	 1149
"PP_1xBet_22bet" 	 714
"PP_Mozzartbet_Kenya" 	 2488
"PP_Tekhou5_Roobet" 	 3007
"PP_Everymatrix_Jojobet" 	 923
"PP_Sekabet" 	 774
"PP_888_Casino_888_Casino_-_COM" 	 1487
"PP_1xBet_betwinner" 	 1060
"PP_Betbuq_Playlogiq" 	 196
"PP_Marathonbet" 	 681
"PP_Avento_AventoNV" 	 222
"PP_888_Casino_888_Casino_UK" 	 293
"PP_Softswiss_upx_SW" 	 413
"PP_Globonet_Playfortuna" 	 357
"PP_SOLID_EMPIRE_Empire" 	 1004
"PP_Softswiss_Vavada_SW" 	 699
"PP_Betflag_betflag.it" 	 268
"PP_Betstudios_Superbetin" 	 904
"PP_Voidbridge_dafa" 	 656
"PP_MTech_HW_s" 	 819
"PP_Softswiss_olimp_SW" 	 8
"PP_Solid_Afun_Happy_Luke" 	 421
"PP_Skill_On_Net_COM" 	 313
"PP_LeoVegas" 	 916
"PP_NukeGaming" 	 639
"PP_VWIN_VWIN" 	 175
"PP_Inplaynet_mystake" 	 366
"PP_LeoVegas_Group_LeoVegas-SE" 	 259
"PP_Riverplay_Brixcor" 	 207
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 6353
