"PP_1xBet" 	 23877
"PP_Pay4D" 	 4086
"PP_Pay4D2" 	 2377
"PP_WISE_KNIGHT_LIMITED_998v2" 	 735
"PP_Mansion_M88LC" 	 3848
"PP_1win_1win" 	 2183
"PP_396club_UG396" 	 1505
"PP_Prize4D" 	 2318
"PP_Softswiss_betstar_SW" 	 633
"PP_Alpha_Marsbahis" 	 4019
"PP_Mozzartbet" 	 2243
"PP_BlueOceanGaming_BOG_SW3" 	 3669
"PP_SOLID_SW_10BET" 	 437
"PP_1xBet_melbet" 	 911
"PP_SOLID_RDGE_VeraJohn" 	 490
"PP_1xBet_22bet" 	 986
"PP_Mozzartbet_Kenya" 	 1076
"PP_Tekhou5_Roobet" 	 2222
"PP_Everymatrix_Jojobet" 	 1656
"PP_Sekabet" 	 1417
"PP_888_Casino_888_Casino_-_COM" 	 1514
"PP_1xBet_betwinner" 	 797
"PP_Betbuq_Playlogiq" 	 711
"PP_Marathonbet" 	 539
"PP_Avento_AventoNV" 	 521
"PP_888_Casino_888_Casino_UK" 	 920
"PP_Softswiss_upx_SW" 	 115
"PP_Globonet_Playfortuna" 	 303
"PP_SOLID_EMPIRE_Empire" 	 269
"PP_Softswiss_Vavada_SW" 	 440
"PP_Betflag_betflag.it" 	 263
"PP_Betstudios_Superbetin" 	 687
"PP_JSD_Xsuerte" 	 1369
"PP_Voidbridge_dafa" 	 265
"PP_MTech_HW_s" 	 186
"PP_Softswiss_olimp_SW" 	 152
"PP_Skill_On_Net_COM" 	 620
"PP_LeoVegas" 	 918
"PP_NukeGaming" 	 481
"PP_VWIN_VWIN" 	 1
"PP_Inplaynet_mystake" 	 930
"PP_LeoVegas_Group_LeoVegas-SE" 	 274
"PP_Riverplay_Brixcor" 	 145
