"PP_1xBet" 	 41306
"PP_Pay4D" 	 3702
"PP_Pay4D2" 	 1554
"PP_WISE_KNIGHT_LIMITED_998v2" 	 600
"PP_Mansion_M88LC" 	 1673
"PP_1win_1win" 	 4320
"PP_396club_UG396" 	 1808
"PP_Prize4D" 	 3118
"PP_Softswiss_betstar_SW" 	 391
"PP_Alpha_Marsbahis" 	 3958
"PP_Mozzartbet" 	 2405
"PP_BlueOceanGaming_BOG_SW3" 	 2428
"PP_SOLID_SW_10BET" 	 556
"PP_1xBet_melbet" 	 1971
"PP_SOLID_RDGE_VeraJohn" 	 780
"PP_1xBet_22bet" 	 1591
"PP_Mozzartbet_Kenya" 	 2460
"PP_Tekhou5_Roobet" 	 2426
"PP_Everymatrix_Jojobet" 	 2998
"PP_Sekabet" 	 2059
"PP_888_Casino_888_Casino_-_COM" 	 1872
"PP_1xBet_betwinner" 	 772
"PP_Betbuq_Playlogiq" 	 1018
"PP_Marathonbet" 	 1370
"PP_Avento_AventoNV" 	 394
"PP_888_Casino_888_Casino_UK" 	 783
"PP_Softswiss_upx_SW" 	 160
"PP_Globonet_Playfortuna" 	 610
"PP_SOLID_EMPIRE_Empire" 	 192
"PP_Softswiss_Vavada_SW" 	 517
"PP_Betflag_betflag.it" 	 394
"PP_Betstudios_Superbetin" 	 714
"PP_JSD_Xsuerte" 	 16
"PP_Voidbridge_dafa" 	 179
"PP_MTech_HW_s" 	 345
"PP_Softswiss_olimp_SW" 	 20
"PP_Solid_Afun_Happy_Luke" 	 156
"PP_Skill_On_Net_COM" 	 438
"PP_LeoVegas" 	 581
"PP_NukeGaming" 	 324
"PP_VWIN_VWIN" 	 4
"PP_Inplaynet_mystake" 	 1763
"PP_LeoVegas_Group_LeoVegas-SE" 	 514
"PP_Riverplay_Brixcor" 	 173
