"PP_1xBet" 	 159390
"PP_Pay4D" 	 21435
"PP_Pay4D2" 	 18942
"PP_WISE_KNIGHT_LIMITED_998v2" 	 7847
"PP_Mansion_M88LC" 	 17028
"PP_1win_1win" 	 11307
"PP_396club_UG396" 	 10296
"PP_Prize4D" 	 18355
"PP_Softswiss_betstar_SW" 	 2716
"PP_Alpha_Marsbahis" 	 7380
"PP_Mozzartbet" 	 4847
"PP_BlueOceanGaming_BOG_SW3" 	 7488
"PP_SOLID_SW_10BET" 	 2392
"PP_1xBet_melbet" 	 4029
"PP_SOLID_RDGE_VeraJohn" 	 3889
"PP_1xBet_22bet" 	 3391
"PP_Mozzartbet_Kenya" 	 4315
"PP_Tekhou5_Roobet" 	 2731
"PP_Everymatrix_Jojobet" 	 4229
"PP_Sekabet" 	 2713
"PP_888_Casino_888_Casino_-_COM" 	 2953
"PP_1xBet_betwinner" 	 3796
"PP_Betbuq_Playlogiq" 	 3377
"PP_Marathonbet" 	 1322
"PP_Avento_AventoNV" 	 1149
"PP_888_Casino_888_Casino_UK" 	 1558
"PP_Softswiss_upx_SW" 	 1135
"PP_Globonet_Playfortuna" 	 822
"PP_SOLID_EMPIRE_Empire" 	 1570
"PP_Softswiss_Vavada_SW" 	 1622
"PP_Betflag_betflag.it" 	 426
"PP_Betstudios_Superbetin" 	 1898
"PP_JSD_Xsuerte" 	 420
"PP_Voidbridge_dafa" 	 1363
"PP_MTech_HW_s" 	 942
"PP_Softswiss_olimp_SW" 	 558
"PP_Solid_Afun_Happy_Luke" 	 458
"PP_Skill_On_Net_COM" 	 802
"PP_LeoVegas" 	 1101
"PP_NukeGaming" 	 1944
"PP_VWIN_VWIN" 	 398
"PP_Inplaynet_mystake" 	 3490
"PP_LeoVegas_Group_LeoVegas-SE" 	 539
"PP_Riverplay_Brixcor" 	 155
