"PP_1xBet" 	 95783
"PP_Pay4D" 	 7555
"PP_Pay4D2" 	 9241
"PP_WISE_KNIGHT_LIMITED_998v2" 	 6912
"PP_Mansion_M88LC" 	 5174
"PP_1win_1win" 	 9015
"PP_396club_UG396" 	 4290
"PP_Prize4D" 	 9948
"PP_Softswiss_betstar_SW" 	 1121
"PP_Alpha_Marsbahis" 	 3513
"PP_Mozzartbet" 	 2252
"PP_BlueOceanGaming_BOG_SW3" 	 2876
"PP_SOLID_SW_10BET" 	 1876
"PP_1xBet_melbet" 	 3681
"PP_SOLID_RDGE_VeraJohn" 	 2103
"PP_1xBet_22bet" 	 1452
"PP_Mozzartbet_Kenya" 	 1375
"PP_Tekhou5_Roobet" 	 2592
"PP_Everymatrix_Jojobet" 	 2167
"PP_Sekabet" 	 1381
"PP_888_Casino_888_Casino_-_COM" 	 2089
"PP_1xBet_betwinner" 	 2356
"PP_Betbuq_Playlogiq" 	 1598
"PP_Marathonbet" 	 1160
"PP_Avento_AventoNV" 	 228
"PP_888_Casino_888_Casino_UK" 	 946
"PP_Softswiss_upx_SW" 	 426
"PP_Globonet_Playfortuna" 	 491
"PP_SOLID_EMPIRE_Empire" 	 1734
"PP_Softswiss_Vavada_SW" 	 778
"PP_Betflag_betflag.it" 	 7873
"PP_Betstudios_Superbetin" 	 1095
"PP_JSD_Xsuerte" 	 197
"PP_Voidbridge_dafa" 	 1315
"PP_MTech_HW_s" 	 852
"PP_Softswiss_olimp_SW" 	 149
"PP_Solid_Afun_Happy_Luke" 	 289
"PP_Skill_On_Net_COM" 	 263
"PP_LeoVegas" 	 1183
"PP_NukeGaming" 	 1252
"PP_VWIN_VWIN" 	 198
"PP_Inplaynet_mystake" 	 634
"PP_LeoVegas_Group_LeoVegas-SE" 	 295
"PP_Riverplay_Brixcor" 	 160
"PP_IDNPlay_IDNSEAMLESS_IDNSPORT_LD" 	 7878
