"PP_1xBet" 	 25329
"PP_Pay4D" 	 3389
"PP_Pay4D2" 	 4100
"PP_WISE_KNIGHT_LIMITED_998v2" 	 794
"PP_Mansion_M88LC" 	 3200
"PP_1win_1win" 	 2014
"PP_396club_UG396" 	 1466
"PP_Prize4D" 	 1618
"PP_Softswiss_betstar_SW" 	 167
"PP_Alpha_Marsbahis" 	 3031
"PP_Mozzartbet" 	 1774
"PP_BlueOceanGaming_BOG_SW3" 	 932
"PP_SOLID_SW_10BET" 	 293
"PP_1xBet_melbet" 	 1095
"PP_SOLID_RDGE_VeraJohn" 	 665
"PP_1xBet_22bet" 	 741
"PP_Mozzartbet_Kenya" 	 318
"PP_Tekhou5_Roobet" 	 4252
"PP_Everymatrix_Jojobet" 	 1971
"PP_Sekabet" 	 946
"PP_888_Casino_888_Casino_-_COM" 	 3808
"PP_1xBet_betwinner" 	 269
"PP_Betbuq_Playlogiq" 	 328
"PP_Marathonbet" 	 298
"PP_Avento_AventoNV" 	 58
"PP_888_Casino_888_Casino_UK" 	 1021
"PP_Globonet_Playfortuna" 	 624
"PP_SOLID_EMPIRE_Empire" 	 252
"PP_Softswiss_Vavada_SW" 	 583
"PP_Betflag_betflag.it" 	 236
"PP_Betstudios_Superbetin" 	 592
"PP_JSD_Xsuerte" 	 802
"PP_Voidbridge_dafa" 	 236
"PP_MTech_HW_s" 	 27
"PP_Softswiss_olimp_SW" 	 20
"PP_Solid_Afun_Happy_Luke" 	 137
"PP_Skill_On_Net_COM" 	 319
"PP_LeoVegas" 	 634
"PP_NukeGaming" 	 248
"PP_VWIN_VWIN" 	 21
"PP_Inplaynet_mystake" 	 709
"PP_LeoVegas_Group_LeoVegas-SE" 	 57
"PP_Riverplay_Brixcor" 	 204
