"PP_1xBet" 	 69419
"PP_Pay4D" 	 8728
"PP_Pay4D2" 	 6872
"PP_WISE_KNIGHT_LIMITED_998v2" 	 2937
"PP_Mansion_M88LC" 	 5625
"PP_1win_1win" 	 2055
"PP_396club_UG396" 	 2222
"PP_Prize4D" 	 4473
"PP_Softswiss_betstar_SW" 	 765
"PP_Alpha_Marsbahis" 	 1208
"PP_Mozzartbet" 	 197
"PP_BlueOceanGaming_BOG_SW3" 	 1042
"PP_SOLID_SW_10BET" 	 903
"PP_1xBet_melbet" 	 1777
"PP_SOLID_RDGE_VeraJohn" 	 1631
"PP_1xBet_22bet" 	 376
"PP_Mozzartbet_Kenya" 	 1566
"PP_Tekhou5_Roobet" 	 5387
"PP_Everymatrix_Jojobet" 	 923
"PP_Sekabet" 	 910
"PP_888_Casino_888_Casino_-_COM" 	 3188
"PP_1xBet_betwinner" 	 371
"PP_Betbuq_Playlogiq" 	 109
"PP_Marathonbet" 	 464
"PP_Avento_AventoNV" 	 72
"PP_888_Casino_888_Casino_UK" 	 665
"PP_Softswiss_upx_SW" 	 158
"PP_Globonet_Playfortuna" 	 307
"PP_SOLID_EMPIRE_Empire" 	 693
"PP_Softswiss_Vavada_SW" 	 537
"PP_Betflag_betflag.it" 	 52
"PP_Betstudios_Superbetin" 	 350
"PP_JSD_Xsuerte" 	 477
"PP_Voidbridge_dafa" 	 314
"PP_MTech_HW_s" 	 382
"PP_Softswiss_olimp_SW" 	 362
"PP_Solid_Afun_Happy_Luke" 	 436
"PP_Skill_On_Net_COM" 	 785
"PP_LeoVegas" 	 594
"PP_NukeGaming" 	 483
"PP_VWIN_VWIN" 	 174
"PP_Inplaynet_mystake" 	 44
"PP_Riverplay_Brixcor" 	 48
